coin,name,datePrice,currentPrice,link_to_exch,fl_added
STA,Starta,2017-12-15 21:01:51.695764+00:00,0.690752,https://coinmarketcap.com/currencies/starta/,True
XMG,Magi,2017-12-15 21:01:51.695764+00:00,0.455925,https://coinmarketcap.com/currencies/magi/,True
WDC,WorldCoin,2017-12-15 21:01:51.695764+00:00,0.0292314,https://coinmarketcap.com/currencies/worldcoin/,True
PAC,Paccoin,2017-12-15 21:01:51.695764+00:00,1.04774e-06,https://coinmarketcap.com/currencies/paccoin/,True
ESP,Espers,2017-12-15 21:01:51.695764+00:00,0.000163529,https://coinmarketcap.com/currencies/espers/,True
INXT,Internxt,2017-12-15 21:01:51.695764+00:00,5.37593,https://coinmarketcap.com/currencies/internxt/,True
ATL,ATLANT,2017-12-15 21:01:51.695764+00:00,0.250596,https://coinmarketcap.com/currencies/atlant/,True
LUX,LUXCoin,2017-12-15 21:01:51.695764+00:00,5.37671,https://coinmarketcap.com/currencies/luxcoin/,True
NIO,Autonio,2017-12-15 21:01:51.695764+00:00,0.0485167,https://coinmarketcap.com/currencies/autonio/,True
GCN,GCoin,2017-12-15 21:01:51.695764+00:00,2.14557e-05,https://coinmarketcap.com/currencies/gcoin/,True
WTT,Giga Watt Token,2017-12-15 21:01:51.695764+00:00,3.52271,https://coinmarketcap.com/currencies/giga-watt-token/,True
BTCZ,BitcoinZ,2017-12-15 21:01:51.695764+00:00,0.00451853,https://coinmarketcap.com/currencies/bitcoinz/,True
BRIT,BritCoin,2017-12-15 21:01:51.695764+00:00,0.147262,https://coinmarketcap.com/currencies/britcoin/,True
UFO,UFO Coin,2017-12-15 21:01:51.695764+00:00,0.000888472,https://coinmarketcap.com/currencies/ufo-coin/,True
HDG,Hedge,2017-12-15 21:01:51.695764+00:00,0.835469,https://coinmarketcap.com/currencies/hedge/,True
SIFT,Smart Investm...,2017-12-15 21:01:51.695764+00:00,4.27486,https://coinmarketcap.com/currencies/smart-investment-fund-token/,True
ELE,Elementrem,2017-12-15 21:01:51.695764+00:00,0.119055,https://coinmarketcap.com/currencies/elementrem/,True
HYP,HyperStake,2017-12-15 21:01:51.695764+00:00,0.00283612,https://coinmarketcap.com/currencies/hyperstake/,True
ALT,Altcoin,2017-12-15 21:01:51.695764+00:00,24.9399,https://coinmarketcap.com/currencies/altcoin-alt/,True
ZENI,Zennies,2017-12-15 21:01:51.695764+00:00,0.00302623,https://coinmarketcap.com/currencies/zennies/,True
XCN,Cryptonite,2017-12-15 21:01:51.695764+00:00,0.00795761,https://coinmarketcap.com/currencies/cryptonite/,True
SCL,Social,2017-12-15 21:01:51.695764+00:00,0.17846,https://coinmarketcap.com/currencies/social/,True
GB,GoldBlocks,2017-12-15 21:01:51.695764+00:00,0.195221,https://coinmarketcap.com/currencies/goldblocks/,True
CBX,Crypto Bullion,2017-12-15 21:01:51.695764+00:00,2.92648,https://coinmarketcap.com/currencies/cryptogenic-bullion/,True
XLR,Solaris,2017-12-15 21:01:51.695764+00:00,3.54587,https://coinmarketcap.com/currencies/solaris/,True
EBST,eBoost,2017-12-15 21:01:51.695764+00:00,0.24202,https://coinmarketcap.com/currencies/eboostcoin/,True
ADC,AudioCoin,2017-12-15 21:01:51.695764+00:00,0.00345032,https://coinmarketcap.com/currencies/audiocoin/,True
ZET,Zetacoin,2017-12-15 21:01:51.695764+00:00,0.0165075,https://coinmarketcap.com/currencies/zetacoin/,True
MEC,Megacoin,2017-12-15 21:01:51.695764+00:00,0.0752728,https://coinmarketcap.com/currencies/megacoin/,True
REX,REX,2017-12-15 21:01:51.695764+00:00,0.30779,https://coinmarketcap.com/currencies/real-estate-tokens/,True
UNB,UnbreakableCoin,2017-12-15 21:01:51.695764+00:00,1.12836,https://coinmarketcap.com/currencies/unbreakablecoin/,True
JNS,Janus,2017-12-15 21:01:51.695764+00:00,0.11017,https://coinmarketcap.com/currencies/janus/,True
FCN,Fantomcoin,2017-12-15 21:01:51.695764+00:00,0.408697,https://coinmarketcap.com/currencies/fantomcoin/,True
FYN,FundYourselfNow,2017-12-15 21:01:51.695764+00:00,2.96286,https://coinmarketcap.com/currencies/fundyourselfnow/,True
NOTE,DNotes,2017-12-15 21:01:51.695764+00:00,0.019363,https://coinmarketcap.com/currencies/dnotes/,True
FYP,FlypMe,2017-12-15 21:01:51.695764+00:00,0.142213,https://coinmarketcap.com/currencies/flypme/,True
BUZZ,BuzzCoin,2017-12-15 21:01:51.695764+00:00,0.000355609,https://coinmarketcap.com/currencies/buzzcoin/,True
CFT,CryptoForecast,2017-12-15 21:01:51.695764+00:00,0.053126,https://coinmarketcap.com/currencies/cryptoforecast/,True
ZOI,Zoin,2017-12-15 21:01:51.695764+00:00,0.154514,https://coinmarketcap.com/currencies/zoin/,True
PIPL,PiplCoin,2017-12-15 21:01:51.695764+00:00,0.0288686,https://coinmarketcap.com/currencies/piplcoin/,True
FLIK,FLiK,2017-12-15 21:01:51.695764+00:00,0.0400342,https://coinmarketcap.com/currencies/flik/,True
RKC,Royal Kingdom...,2017-12-15 21:01:51.695764+00:00,0.88875,https://coinmarketcap.com/currencies/royal-kingdom-coin/,True
ITNS,IntenseCoin,2017-12-15 21:01:51.695764+00:00,0.0087454,https://coinmarketcap.com/currencies/intensecoin/,True
BASH,LuckChain,2017-12-15 21:01:51.695764+00:00,0.00328591,https://coinmarketcap.com/currencies/luckchain/,True
WISH,MyWish,2017-12-15 21:01:51.695764+00:00,0.136792,https://coinmarketcap.com/currencies/mywish/,True
NDC,NEVERDIE,2017-12-15 21:01:51.695764+00:00,0.0547183,https://coinmarketcap.com/currencies/neverdie/,True
GRWI,Growers Inter...,2017-12-15 21:01:51.695764+00:00,1.93546,https://coinmarketcap.com/currencies/growers-international/,True
ALQO,ALQO,2017-12-15 21:01:51.695764+00:00,0.177028,https://coinmarketcap.com/currencies/alqo/,True
UNY,Unity Ingot,2017-12-15 21:01:51.695764+00:00,0.0106418,https://coinmarketcap.com/currencies/unity-ingot/,True
TRCT,Tracto,2017-12-15 21:01:51.695764+00:00,0.460814,https://coinmarketcap.com/currencies/tracto/,True
PROC,ProCurrency,2017-12-15 21:01:51.695764+00:00,0.0221561,https://coinmarketcap.com/currencies/procurrency/,True
LCP,Litecoin Plus,2017-12-15 21:01:51.695764+00:00,2.72473,https://coinmarketcap.com/currencies/litecoin-plus/,True
FST,Fastcoin,2017-12-15 21:01:51.695764+00:00,0.0131065,https://coinmarketcap.com/currencies/fastcoin/,True
WGO,WavesGo,2017-12-15 21:01:51.695764+00:00,0.213402,https://coinmarketcap.com/currencies/wavesgo/,True
ORB,Orbitcoin,2017-12-15 21:01:51.695764+00:00,0.657476,https://coinmarketcap.com/currencies/orbitcoin/,True
HBT,Hubii Network,2017-12-15 21:01:51.695764+00:00,0.153895,https://coinmarketcap.com/currencies/hubii-network/,True
PRIX,Privatix,2017-12-15 21:01:51.695764+00:00,1.69575,https://coinmarketcap.com/currencies/privatix/,True
LINDA,Linda,2017-12-15 21:01:51.695764+00:00,0.000328412,https://coinmarketcap.com/currencies/linda/,True
LGD,Legends Room,2017-12-15 21:01:51.695764+00:00,0.98381,https://coinmarketcap.com/currencies/legends-room/,True
1337,1337,2017-12-15 21:01:51.695764+00:00,8.24551e-05,https://coinmarketcap.com/currencies/1337coin/,True
XMCC,MonacoCoin,2017-12-15 21:01:51.695764+00:00,0.723882,https://coinmarketcap.com/currencies/monacocoin/,True
CDN,Canada eCoin,2017-12-15 21:01:51.695764+00:00,0.0198887,https://coinmarketcap.com/currencies/canada-ecoin/,True
LINX,Linx,2017-12-15 21:01:51.695764+00:00,0.147464,https://coinmarketcap.com/currencies/linx/,True
SUMO,Sumokoin,2017-12-15 21:01:51.695764+00:00,0.751972,https://coinmarketcap.com/currencies/sumokoin/,True
XFT,Footy Cash,2017-12-15 21:01:51.695764+00:00,0.416693,https://coinmarketcap.com/currencies/footy-cash/,True
SHORTY,Shorty,2017-12-15 21:01:51.695764+00:00,0.0186579,https://coinmarketcap.com/currencies/shorty/,True
DGPT,DigiPulse,2017-12-15 21:01:51.695764+00:00,1.32439,https://coinmarketcap.com/currencies/digipulse/,True
BTA,Bata,2017-12-15 21:01:51.695764+00:00,0.36869,https://coinmarketcap.com/currencies/bata/,True
EQT,EquiTrader,2017-12-15 21:01:51.695764+00:00,0.181695,https://coinmarketcap.com/currencies/equitrader/,True
LNK,Link Platform,2017-12-15 21:01:51.695764+00:00,37.6727,https://coinmarketcap.com/currencies/link-platform/,True
DEM,Deutsche eMark,2017-12-15 21:01:51.695764+00:00,0.0543429,https://coinmarketcap.com/currencies/deutsche-emark/,True
BTCS,Bitcoin Scrypt,2017-12-15 21:01:51.695764+00:00,0.106371,https://coinmarketcap.com/currencies/bitcoin-scrypt/,True
BYC,Bytecent,2017-12-15 21:01:51.695764+00:00,0.905175,https://coinmarketcap.com/currencies/bytecent/,True
MBRS,Embers,2017-12-15 21:01:51.695764+00:00,0.0345223,https://coinmarketcap.com/currencies/embers/,True
BWK,Bulwark,2017-12-15 21:01:51.695764+00:00,3.16717,https://coinmarketcap.com/currencies/bulwark/,True
XIOS,Xios,2017-12-15 21:01:51.695764+00:00,0.791791,https://coinmarketcap.com/currencies/xios/,True
UIS,Unitus,2017-12-15 21:01:51.695764+00:00,0.0358461,https://coinmarketcap.com/currencies/unitus/,True
CNO,Coin(O),2017-12-15 21:01:51.695764+00:00,0.0158902,https://coinmarketcap.com/currencies/coin/,True
ITI,iTicoin,2017-12-15 21:01:51.695764+00:00,52.1641,https://coinmarketcap.com/currencies/iticoin/,True
42,42-coin,2017-12-15 21:01:51.695764+00:00,39156.3,https://coinmarketcap.com/currencies/42-coin/,True
VISIO,Visio,2017-12-15 21:01:51.695764+00:00,0.0320638,https://coinmarketcap.com/currencies/visio/,True
MBI,Monster Byte,2017-12-15 21:01:51.695764+00:00,0.0953634,https://coinmarketcap.com/currencies/monster-byte/,True
NUKO,Nekonium,2017-12-15 21:01:51.695764+00:00,0.287865,https://coinmarketcap.com/currencies/nekonium/,True
XHI,HiCoin,2017-12-15 21:01:51.695764+00:00,0.00835157,https://coinmarketcap.com/currencies/hicoin/,True
J,Joincoin,2017-12-15 21:01:51.695764+00:00,0.52017,https://coinmarketcap.com/currencies/joincoin/,True
SIGT,Signatum,2017-12-15 21:01:51.695764+00:00,0.0143743,https://coinmarketcap.com/currencies/signatum/,True
GRE,Greencoin,2017-12-15 21:01:51.695764+00:00,0.000423783,https://coinmarketcap.com/currencies/greencoin/,True
MRT,Miners' Rewar...,2017-12-15 21:01:51.695764+00:00,0.153255,https://coinmarketcap.com/currencies/miners-reward-token/,True
PURE,Pure,2017-12-15 21:01:51.695764+00:00,0.533083,https://coinmarketcap.com/currencies/pure/,True
INFX,Influxcoin,2017-12-15 21:01:51.695764+00:00,0.907272,https://coinmarketcap.com/currencies/influxcoin/,True
BTB,BitBar,2017-12-15 21:01:51.695764+00:00,42.0841,https://coinmarketcap.com/currencies/bitbar/,True
ETBS,Ethbits,2017-12-15 21:01:51.695764+00:00,1.05521,https://coinmarketcap.com/currencies/ethbits/,True
POS,PoSToken,2017-12-15 21:01:51.695764+00:00,1.6558,https://coinmarketcap.com/currencies/postoken/,True
MAG,Magnet,2017-12-15 21:01:51.695764+00:00,0.266719,https://coinmarketcap.com/currencies/magnet/,True
ELLA,Ellaism,2017-12-15 21:01:51.695764+00:00,0.474467,https://coinmarketcap.com/currencies/ellaism/,True
KEK,KekCoin,2017-12-15 21:01:51.695764+00:00,0.130783,https://coinmarketcap.com/currencies/kekcoin/,True
ADZ,Adzcoin,2017-12-15 21:01:51.695764+00:00,0.0310829,https://coinmarketcap.com/currencies/adzcoin/,True
UTC,UltraCoin,2017-12-15 21:01:51.695764+00:00,0.0302303,https://coinmarketcap.com/currencies/ultracoin/,True
ARC,ArcticCoin,2017-12-15 21:01:51.695764+00:00,0.0545273,https://coinmarketcap.com/currencies/arcticcoin/,True
QVT,Qvolta,2017-12-15 21:01:51.695764+00:00,0.198354,https://coinmarketcap.com/currencies/qvolta/,True
DFT,DraftCoin,2017-12-15 21:01:51.695764+00:00,0.595005,https://coinmarketcap.com/currencies/draftcoin/,True
ZER,Zero,2017-12-15 21:01:51.695764+00:00,0.657195,https://coinmarketcap.com/currencies/zero/,True
KOBO,Kobocoin,2017-12-15 21:01:51.695764+00:00,0.0524975,https://coinmarketcap.com/currencies/kobocoin/,True
EPY,Emphy,2017-12-15 21:01:51.695764+00:00,0.168642,https://coinmarketcap.com/currencies/emphy/,True
CRC,CrowdCoin,2017-12-15 21:01:51.695764+00:00,5.42032,https://coinmarketcap.com/currencies/crowdcoin/,True
BBP,BiblePay,2017-12-15 21:01:51.695764+00:00,0.00444236,https://coinmarketcap.com/currencies/biblepay/,True
RAIN,Condensate,2017-12-15 21:01:51.695764+00:00,0.0140811,https://coinmarketcap.com/currencies/condensate/,True
CCRB,CryptoCarbon,2017-12-15 21:01:51.695764+00:00,0.350881,https://coinmarketcap.com/currencies/cryptocarbon/,True
FJC,FujiCoin,2017-12-15 21:01:51.695764+00:00,0.00101988,https://coinmarketcap.com/currencies/fujicoin/,True
RIYA,Etheriya,2017-12-15 21:01:51.695764+00:00,0.785094,https://coinmarketcap.com/currencies/etheriya/,True
DNR,Denarius,2017-12-15 21:01:51.695764+00:00,0.614067,https://coinmarketcap.com/currencies/denarius-dnr/,True
SKIN,SkinCoin,2017-12-15 21:01:51.695764+00:00,0.0138604,https://coinmarketcap.com/currencies/skincoin/,True
GIM,Gimli,2017-12-15 21:01:51.695764+00:00,0.0150475,https://coinmarketcap.com/currencies/gimli/,True
PIGGY,Piggycoin,2017-12-15 21:01:51.695764+00:00,0.00244943,https://coinmarketcap.com/currencies/piggycoin/,True
SPRTS,Sprouts,2017-12-15 21:01:51.695764+00:00,8.14957e-07,https://coinmarketcap.com/currencies/sprouts/,True
ACC,Accelerator N...,2017-12-15 21:01:51.695764+00:00,5.29699,https://coinmarketcap.com/currencies/accelerator-network/,True
SMLY,SmileyCoin,2017-12-15 21:01:51.695764+00:00,4.43351e-05,https://coinmarketcap.com/currencies/smileycoin/,True
BTSR,BTSR,2017-12-15 21:01:51.695764+00:00,0.349183,https://coinmarketcap.com/currencies/btsr/,True
NET,NetCoin,2017-12-15 21:01:51.695764+00:00,0.00144298,https://coinmarketcap.com/currencies/netcoin/,True
INSN,InsaneCoin,2017-12-15 21:01:51.695764+00:00,0.0598346,https://coinmarketcap.com/currencies/insanecoin-insn/,True
FC2,FuelCoin,2017-12-15 21:01:51.695764+00:00,0.0106617,https://coinmarketcap.com/currencies/fuelcoin/,True
ABJ,Abjcoin,2017-12-15 21:01:51.695764+00:00,0.129717,https://coinmarketcap.com/currencies/abjcoin/,True
MOIN,Moin,2017-12-15 21:01:51.695764+00:00,0.142189,https://coinmarketcap.com/currencies/moin/,True
DSH,Dashcoin,2017-12-15 21:01:51.695764+00:00,0.0585405,https://coinmarketcap.com/currencies/dashcoin/,True
DCY,Dinastycoin,2017-12-15 21:01:51.695764+00:00,0.000717171,https://coinmarketcap.com/currencies/dinastycoin/,True
ZZC,ZoZoCoin,2017-12-15 21:01:51.695764+00:00,1.87823,https://coinmarketcap.com/currencies/zozocoin/,True
RLT,RouletteToken,2017-12-15 21:01:51.695764+00:00,0.098301,https://coinmarketcap.com/currencies/roulettetoken/,True
IFLT,InflationCoin,2017-12-15 21:01:51.695764+00:00,2.86818e-05,https://coinmarketcap.com/currencies/inflationcoin/,True
ZEIT,Zeitcoin,2017-12-15 21:01:51.695764+00:00,2.65567e-05,https://coinmarketcap.com/currencies/zeitcoin/,True
MZC,MazaCoin,2017-12-15 21:01:51.695764+00:00,0.000725234,https://coinmarketcap.com/currencies/mazacoin/,True
ELTCOIN,ELTCOIN,2017-12-15 21:01:51.695764+00:00,0.0107956,https://coinmarketcap.com/currencies/eltcoin/,True
STRC,StarCredits,2017-12-15 21:01:51.695764+00:00,0.215018,https://coinmarketcap.com/currencies/starcredits/,True
USNBT,NuBits,2017-12-15 21:01:51.695764+00:00,0.995799,https://coinmarketcap.com/currencies/nubits/,True
ATOM,Atomic Coin,2017-12-15 21:01:51.695764+00:00,0.0713525,https://coinmarketcap.com/currencies/atomic-coin/,True
MAC,Machinecoin,2017-12-15 21:01:51.695764+00:00,0.0470609,https://coinmarketcap.com/currencies/machinecoin/,True
NETKO,Netko,2017-12-15 21:01:51.695764+00:00,0.215894,https://coinmarketcap.com/currencies/netko/,True
VAL,Valorbit,2017-12-15 21:01:51.695764+00:00,0.000177694,https://coinmarketcap.com/currencies/valorbit/,True
XGOX,XGOX,2017-12-15 21:01:51.695764+00:00,0.00128174,https://coinmarketcap.com/currencies/xgox/,True
HBN,HoboNickels,2017-12-15 21:01:51.695764+00:00,0.0154594,https://coinmarketcap.com/currencies/hobonickels/,True
V,Version,2017-12-15 21:01:51.695764+00:00,0.0019513,https://coinmarketcap.com/currencies/version/,True
UNIFY,Unify,2017-12-15 21:01:51.695764+00:00,0.0513796,https://coinmarketcap.com/currencies/unify/,True
HERO,Sovereign Hero,2017-12-15 21:01:51.695764+00:00,189.161,https://coinmarketcap.com/currencies/sovereign-hero/,True
ZUR,Zurcoin,2017-12-15 21:01:51.695764+00:00,0.0103063,https://coinmarketcap.com/currencies/zurcoin/,True
BCF,Bitcoin Fast,2017-12-15 21:01:51.695764+00:00,0.183678,https://coinmarketcap.com/currencies/bitcoinfast/,True
BITBTC,bitBTC,2017-12-15 21:01:51.695764+00:00,19040.4,https://coinmarketcap.com/currencies/bitbtc/,True
OPAL,Opal,2017-12-15 21:01:51.695764+00:00,0.0587493,https://coinmarketcap.com/currencies/opal/,True
MAO,Mao Zedong,2017-12-15 21:01:51.695764+00:00,0.142155,https://coinmarketcap.com/currencies/mao-zedong/,True
TIT,Titcoin,2017-12-15 21:01:51.695764+00:00,0.0176826,https://coinmarketcap.com/currencies/titcoin/,True
RNS,Renos,2017-12-15 21:01:51.695764+00:00,0.0263237,https://coinmarketcap.com/currencies/renos/,True
EBET,EthBet,2017-12-15 21:01:51.695764+00:00,0.102597,https://coinmarketcap.com/currencies/ethbet/,True
LTB,LiteBar,2017-12-15 21:01:51.695764+00:00,1.06646,https://coinmarketcap.com/currencies/litebar/,True
CPC,Capricoin,2017-12-15 21:01:51.695764+00:00,0.437964,https://coinmarketcap.com/currencies/capricoin/,True
NOBL,NobleCoin,2017-12-15 21:01:51.695764+00:00,0.000368317,https://coinmarketcap.com/currencies/noblecoin/,True
MAX,MaxCoin,2017-12-15 21:01:51.695764+00:00,0.0136825,https://coinmarketcap.com/currencies/maxcoin/,True
VSX,Vsync,2017-12-15 21:01:51.695764+00:00,0.0084423,https://coinmarketcap.com/currencies/vsync-vsx/,True
PXC,Phoenixcoin,2017-12-15 21:01:51.695764+00:00,0.0133024,https://coinmarketcap.com/currencies/phoenixcoin/,True
BTCR,Bitcurrency,2017-12-15 21:01:51.695764+00:00,0.00479775,https://coinmarketcap.com/currencies/bitcurrency/,True
TAG,TagCoin,2017-12-15 21:01:51.695764+00:00,0.135443,https://coinmarketcap.com/currencies/tagcoin/,True
AU,AurumCoin,2017-12-15 21:01:51.695764+00:00,2.66251,https://coinmarketcap.com/currencies/aurumcoin/,True
HPC,Happycoin,2017-12-15 21:01:51.695764+00:00,0.0600552,https://coinmarketcap.com/currencies/happycoin/,True
HOLD,Interstellar ...,2017-12-15 21:01:51.695764+00:00,0.0117957,https://coinmarketcap.com/currencies/interstellar-holdings/,True
BBT,BitBoost,2017-12-15 21:01:51.695764+00:00,0.161346,https://coinmarketcap.com/currencies/bitboost/,True
TKR,CryptoInsight,2017-12-15 21:01:51.695764+00:00,0.0616473,https://coinmarketcap.com/currencies/trackr/,True
XJO,Joulecoin,2017-12-15 21:01:51.695764+00:00,0.0217921,https://coinmarketcap.com/currencies/joulecoin/,True
CRM,Cream,2017-12-15 21:01:51.695764+00:00,0.0166006,https://coinmarketcap.com/currencies/cream/,True
MNE,Minereum,2017-12-15 21:01:51.695764+00:00,0.443337,https://coinmarketcap.com/currencies/minereum/,True
DP,DigitalPrice,2017-12-15 21:01:51.695764+00:00,0.0421311,https://coinmarketcap.com/currencies/digitalprice/,True
PRL,Oyster Pearl,2017-12-15 21:01:51.695764+00:00,0.0245028,https://coinmarketcap.com/currencies/oyster-pearl/,True
CCT,Crystal Clear ,2017-12-15 21:01:51.695764+00:00,0.280584,https://coinmarketcap.com/currencies/crystal-clear/,True
CCO,Ccore,2017-12-15 21:01:51.695764+00:00,0.703991,https://coinmarketcap.com/currencies/ccore/,True
BLOCKPAY,BlockPay,2017-12-15 21:01:51.695764+00:00,0.129635,https://coinmarketcap.com/currencies/blockpay/,True
XPD,PetroDollar,2017-12-15 21:01:51.695764+00:00,0.0109527,https://coinmarketcap.com/currencies/petrodollar/,True
BUN,BunnyCoin,2017-12-15 21:01:51.695764+00:00,6.82684e-06,https://coinmarketcap.com/currencies/bunnycoin/,True
DGC,Digitalcoin,2017-12-15 21:01:51.695764+00:00,0.0251993,https://coinmarketcap.com/currencies/digitalcoin/,True
GAIA,GAIA,2017-12-15 21:01:51.695764+00:00,0.0283277,https://coinmarketcap.com/currencies/gaia/,True
NTO,Fujinto,2017-12-15 21:01:51.695764+00:00,0.0103115,https://coinmarketcap.com/currencies/fujinto/,True
PFR,Payfair,2017-12-15 21:01:51.695764+00:00,0.0119696,https://coinmarketcap.com/currencies/payfair/,True
ALTCOM,AltCommunity ...,2017-12-15 21:01:51.695764+00:00,4.44399,https://coinmarketcap.com/currencies/altcommunity-coin/,True
LDOGE,LiteDoge,2017-12-15 21:01:51.695764+00:00,4.25321e-05,https://coinmarketcap.com/currencies/litedoge/,True
NYAN,Nyancoin,2017-12-15 21:01:51.695764+00:00,0.00195077,https://coinmarketcap.com/currencies/nyancoin/,True
BIGUP,BigUp,2017-12-15 21:01:51.695764+00:00,0.000290642,https://coinmarketcap.com/currencies/bigup/,True
BRIA,BriaCoin,2017-12-15 21:01:51.695764+00:00,0.986424,https://coinmarketcap.com/currencies/briacoin/,True
TRUMP,TrumpCoin,2017-12-15 21:01:51.695764+00:00,0.092972,https://coinmarketcap.com/currencies/trumpcoin/,True
NEWB,Newbium,2017-12-15 21:01:51.695764+00:00,0.0121487,https://coinmarketcap.com/currencies/newbium/,True
UFR,Upfiring,2017-12-15 21:01:51.695764+00:00,0.0410387,https://coinmarketcap.com/currencies/upfiring/,True
ATS,Authorship,2017-12-15 21:01:51.695764+00:00,0.00734025,https://coinmarketcap.com/currencies/authorship/,True
BUCKS,SwagBucks,2017-12-15 21:01:51.695764+00:00,1.77916,https://coinmarketcap.com/currencies/swagbucks/,True
FUNK,The Cypherfunks,2017-12-15 21:01:51.695764+00:00,1.24331e-05,https://coinmarketcap.com/currencies/the-cypherfunks/,True
CNNC,Cannation,2017-12-15 21:01:51.695764+00:00,0.229979,https://coinmarketcap.com/currencies/cannation/,True
PAK,Pakcoin,2017-12-15 21:01:51.695764+00:00,0.012423,https://coinmarketcap.com/currencies/pakcoin/,True
BITS,Bitstar,2017-12-15 21:01:51.695764+00:00,0.0242138,https://coinmarketcap.com/currencies/bitstar/,True
ETG,Ethereum Gold,2017-12-15 21:01:51.695764+00:00,0.0462916,https://coinmarketcap.com/currencies/ethereum-gold/,True
TYCHO,Tychocoin,2017-12-15 21:01:51.695764+00:00,0.106382,https://coinmarketcap.com/currencies/tychocoin/,True
WHL,WhaleCoin,2017-12-15 21:01:51.695764+00:00,0.116181,https://coinmarketcap.com/currencies/whalecoin/,True
ENT,Eternity,2017-12-15 21:01:51.695764+00:00,0.126281,https://coinmarketcap.com/currencies/eternity/,True
KUSH,KushCoin,2017-12-15 21:01:51.695764+00:00,0.0931529,https://coinmarketcap.com/currencies/kushcoin/,True
TALK,BTCtalkcoin,2017-12-15 21:01:51.695764+00:00,0.00764086,https://coinmarketcap.com/currencies/btctalkcoin/,True
STV,Sativacoin,2017-12-15 21:01:51.695764+00:00,0.0703248,https://coinmarketcap.com/currencies/sativacoin/,True
NKA,IncaKoin,2017-12-15 21:01:51.695764+00:00,4.29158e-05,https://coinmarketcap.com/currencies/incakoin/,True
FUCK,FuckToken,2017-12-15 21:01:51.695764+00:00,0.00957501,https://coinmarketcap.com/currencies/fucktoken/,True
Q2C,QubitCoin,2017-12-15 21:01:51.695764+00:00,0.00195464,https://coinmarketcap.com/currencies/qubitcoin/,True
ACP,AnarchistsPrime,2017-12-15 21:01:51.695764+00:00,0.109788,https://coinmarketcap.com/currencies/anarchistsprime/,True
COLX,ColossusCoinXT,2017-12-15 21:01:51.695764+00:00,0.000117871,https://coinmarketcap.com/currencies/colossuscoinxt/,True
XCPO,Copico,2017-12-15 21:01:51.695764+00:00,0.030072,https://coinmarketcap.com/currencies/copico/,True
PR,Prototanium,2017-12-15 21:01:51.695764+00:00,2.39688,https://coinmarketcap.com/currencies/prototanium/,True
HNC,Helleniccoin,2017-12-15 21:01:51.695764+00:00,0.00714466,https://coinmarketcap.com/currencies/helleniccoin/,True
UNI,Universe,2017-12-15 21:01:51.695764+00:00,0.0382043,https://coinmarketcap.com/currencies/universe/,True
OTX,Octanox,2017-12-15 21:01:51.695764+00:00,0.0515314,https://coinmarketcap.com/currencies/octanox/,True
SAGA,SagaCoin,2017-12-15 21:01:51.695764+00:00,1.95251,https://coinmarketcap.com/currencies/sagacoin/,True
CUBE,DigiCube,2017-12-15 21:01:51.695764+00:00,0.000177694,https://coinmarketcap.com/currencies/digicube/,True
CCN,CannaCoin,2017-12-15 21:01:51.695764+00:00,0.0915022,https://coinmarketcap.com/currencies/cannacoin/,True
DAXX,DaxxCoin,2017-12-15 21:01:51.695764+00:00,0.000858334,https://coinmarketcap.com/currencies/daxxcoin/,True
DDF,DigitalDevelo...,2017-12-15 21:01:51.695764+00:00,0.0826067,https://coinmarketcap.com/currencies/digital-developers-fund/,True
LANA,LanaCoin,2017-12-15 21:01:51.695764+00:00,0.000479723,https://coinmarketcap.com/currencies/lanacoin/,True
EL,Elcoin,2017-12-15 21:01:51.695764+00:00,0.0355517,https://coinmarketcap.com/currencies/elcoin-el/,True
PASL,Pascal Lite,2017-12-15 21:01:51.695764+00:00,0.0899133,https://coinmarketcap.com/currencies/pascal-lite/,True
ECA,Electra,2017-12-15 21:01:51.695764+00:00,1.76511e-05,https://coinmarketcap.com/currencies/electra/,True
SWING,Swing,2017-12-15 21:01:51.695764+00:00,0.137926,https://coinmarketcap.com/currencies/swing/,True
IETH,iEthereum,2017-12-15 21:01:51.695764+00:00,0.021425,https://coinmarketcap.com/currencies/iethereum/,True
KLC,KiloCoin,2017-12-15 21:01:51.695764+00:00,0.00195464,https://coinmarketcap.com/currencies/kilocoin/,True
ECASH,Ethereum Cash,2017-12-15 21:01:51.695764+00:00,0.0272026,https://coinmarketcap.com/currencies/ethereumcash/,True
BXT,BitTokens,2017-12-15 21:01:51.695764+00:00,0.676096,https://coinmarketcap.com/currencies/bittokens/,True
BTWTY,Bit20,2017-12-15 21:01:51.695764+00:00,375534.0,https://coinmarketcap.com/currencies/bit20/,True
SDRN,Senderon,2017-12-15 21:01:51.695764+00:00,0.00981238,https://coinmarketcap.com/currencies/senderon/,True
BOLI,Bolivarcoin,2017-12-15 21:01:51.695764+00:00,0.0437137,https://coinmarketcap.com/currencies/bolivarcoin/,True
MUT,Mutual Coin,2017-12-15 21:01:51.695764+00:00,0.000604161,https://coinmarketcap.com/currencies/mutual-coin/,True
CFD,Confido,2017-12-15 21:01:51.695764+00:00,0.0411071,https://coinmarketcap.com/currencies/confido/,True
4CHN,ChanCoin,2017-12-15 21:01:51.695764+00:00,0.0523604,https://coinmarketcap.com/currencies/chancoin/,True
